"","log_e[1]","log_e[2]","log_e[3]","log_b[1]","log_b[2]","log_b[3]","e[1]","e[2]","e[3]","b[1]","b[2]","b[3]","lp__"
"5297",3.27044583989928,3.54274754768366,3.69741657277857,0.628066122969361,0.592238911772316,0.57770496152303,26.3230726035321,34.5617489097745,40.342946551393,1.87398302004989,1.80803191112423,1.78194410394607,-137.37338103517
"5298",3.3479096436636,3.54581874321954,3.82974591676736,0.852763744257189,0.398346816724804,0.926115071337343,28.4432150031468,34.6680579631224,46.0508360023296,2.34612198115589,1.48936047546828,2.52468189178017,-137.752623062397
"5299",3.24263574556003,3.49454949153814,3.61732336527779,0.602244288298757,0.567691299037625,0.470711763090126,25.601110912411,32.9354469127191,37.2377624224641,1.82621275257929,1.76418936048607,1.60113341540857,-138.76496552674
"5300",3.51992775209973,3.70038878364417,3.62835088350015,0.890001611887267,0.472700727643047,0.686222497361453,33.7819876980024,40.4630326677095,37.6506750424741,2.43513357644752,1.60432118214294,1.98619847434938,-139.481796875268
"5301",3.06366233137841,3.387913229519,3.90517296303388,0.575570022910942,0.534419779756466,0.815839120692222,21.4058089483686,29.6041107838159,49.6586682833451,1.77814382080304,1.70645783357464,2.26107218899563,-139.095895389378
"5302",3.50424623013848,3.69067299890555,3.59996898401642,0.849811924351544,0.470703822478532,0.683402524295489,33.2563667554471,40.0718061662036,36.5970993310428,2.33920686270408,1.60112070148048,1.98060533810135,-139.183659820654
"5303",3.08249865397104,3.40490273813069,3.91241418644314,0.595827683856654,0.520772755252403,0.86823403922628,21.8128370931627,30.1113668936569,50.019562876813,1.81453218259429,1.68332794774124,2.38269938232755,-138.978249822391
"5304",3.48000873489121,3.67813843964716,3.60130262162544,0.822973578132587,0.482483803044597,0.658867694313989,32.4600056092433,39.5726585700716,36.6459391591687,2.27726139422566,1.62009340184895,1.9326027978868,-138.717730259983
"5305",3.66661154440282,3.62984830550466,3.7018213678939,0.915770684774563,0.449615009715995,0.670818281869904,39.1191276038478,37.7070962243843,40.5210409119332,2.49870022025366,1.56770851674723,1.95583709204761,-141.570776296277
"5306",3.31131238027122,3.53238657297962,3.89848688922111,0.863361478262646,0.540945818860625,0.792090622230592,27.4210887638932,34.2055042116396,49.3277542523298,2.37111777329125,1.71763066162909,2.20800771435864,-137.286533010418
"5307",3.27440016307747,3.51378530745612,3.66199040439475,0.570865852475516,0.461159254421321,0.654333200035264,26.4273686138113,33.5751196966604,38.9387696887463,1.76979877286429,1.5859113945721,1.9238592602991,-137.350742812418
"5308",3.19390944123527,3.28268207684547,3.56903356400134,0.612570897915382,0.489324590692664,0.695904306631841,24.3835674738856,26.6471466368887,35.4822852183383,1.84516904742421,1.63121411061725,2.00552186087911,-139.296524107487
"5309",3.40499377715617,3.77476430788472,3.95337572370427,0.855990873853104,0.471284346007774,0.815554274751289,30.1141083279416,43.5872339376102,52.1109825320124,2.35370545067495,1.60205045956796,2.26042822348028,-139.400967769083
"5310",3.28459014354454,3.31777038184143,3.58513718542373,0.534877012753536,0.646881640279922,0.717370636409724,26.6980397082586,27.5987472400979,36.0583040532896,1.7072382608092,1.9095767874969,2.04903845425726,-139.80670751181
